N,base_seed,derived_seed,a0,loc0,lfw0,stage,stage_index,distribution_type,max_abs_error,total_variation_distance,support_size
15000,20260721,20266721,2,6,0,W3,3,intensity,0.00263434200000001,0.00307370255555564,6
15000,20260721,20266721,2,6,0,W3,3,loc,0.00586594777471462,0.011369508123032,13
15000,20260721,20266721,2,6,0,W3,3,lfw,0.00120499999999996,0.00125333333333333,4
15000,20260721,20266721,2,6,0,W3,3,joint,0.00334819081991394,0.0338199196247076,312
20000,20260721,20266721,2,6,0,W1,1,intensity,0.00214999999999999,0.00275000000000001,6
20000,20260721,20266721,2,6,0,W1,1,loc,0.00455,0.00549999999999998,13
20000,20260721,20266721,2,6,0,W1,1,lfw,0.0015,0.0015,4
20000,20260721,20266721,2,6,0,W1,1,joint,0.0041025,0.0166072,312
20000,20260721,20266721,2,6,0,W2,2,intensity,0.000246666666666666,0.000284666666666598,6
20000,20260721,20266721,2,6,0,W2,2,loc,0.00330000000000001,0.00561463414634148,13
20000,20260721,20266721,2,6,0,W2,2,lfw,0.00364999999999999,0.00615000000000002,4
20000,20260721,20266721,2,6,0,W2,2,joint,0.00174172922599158,0.0227798921688484,312
20000,20260721,20266721,2,6,0,W3,3,intensity,0.000917675333333368,0.00116427533333342,6
20000,20260721,20266721,2,6,0,W3,3,loc,0.00554458706609764,0.00961950812303203,13
20000,20260721,20266721,2,6,0,W3,3,lfw,0.00250499999999998,0.002505,4
20000,20260721,20266721,2,6,0,W3,3,joint,0.00311485748658061,0.0276729978630541,312
30000,20260721,20266721,2,6,0,W1,1,intensity,0.00306666666666666,0.00326666666666665,6
30000,20260721,20266721,2,6,0,W1,1,loc,0.00436666666666666,0.00750000000000001,13
30000,20260721,20266721,2,6,0,W1,1,lfw,0.00596666666666668,0.00596666666666666,4
30000,20260721,20266721,2,6,0,W1,1,joint,0.00394333333333335,0.0146840333333333,312
30000,20260721,20266721,2,6,0,W2,2,intensity,0.000173333333333333,0.000345999999999927,6
30000,20260721,20266721,2,6,0,W2,2,loc,0.0015,0.00380278134360293,13
30000,20260721,20266721,2,6,0,W2,2,lfw,0.00666666666666671,0.0071666666666667,4
30000,20260721,20266721,2,6,0,W2,2,joint,0.00183645456601144,0.0181277975412971,312
30000,20260721,20266721,2,6,0,W3,3,intensity,0.000411843222222097,0.000651203777777718,6
30000,20260721,20266721,2,6,0,W3,3,loc,0.00466594777471463,0.0104787647047945,13
30000,20260721,20266721,2,6,0,W3,3,lfw,0.00274833333333335,0.00274833333333337,4
30000,20260721,20266721,2,6,0,W3,3,joint,0.00313468577657073,0.0227067662263779,312
15000,20260721,20267721,2,7,0,W1,1,intensity,0.00173333333333331,0.00213333333333331,6
15000,20260721,20267721,2,7,0,W1,1,loc,0.00366666666666665,0.007,13
15000,20260721,20267721,2,7,0,W1,1,lfw,0.001,0.000999999999999999,4
15000,20260721,20267721,2,7,0,W1,1,joint,0.00240833333333334,0.0137879333333333,312
15000,20260721,20267721,2,7,0,W2,2,intensity,0.00107133333333331,0.00172599999999995,6
15000,20260721,20267721,2,7,0,W2,2,loc,0.00647672704797236,0.0102283078971141,13
15000,20260721,20267721,2,7,0,W2,2,lfw,0.0021000000000001,0.00210000000000004,4
15000,20260721,20267721,2,7,0,W2,2,joint,0.00210342041834399,0.0233187422847536,312
15000,20260721,20267721,2,7,0,W3,3,intensity,0.00415482344444462,0.00430822344444455,6
15000,20260721,20267721,2,7,0,W3,3,loc,0.00586293700257609,0.0117197717245316,13
15000,20260721,20267721,2,7,0,W3,3,lfw,0.00452833333333336,0.00452833333333335,4
15000,20260721,20267721,2,7,0,W3,3,joint,0.00335951745277296,0.0305856689761966,312
20000,20260721,20267721,2,7,0,W1,1,intensity,0.00114999999999998,0.00114999999999999,6
20000,20260721,20267721,2,7,0,W1,1,loc,0.00235,0.00539999999999998,13
20000,20260721,20267721,2,7,0,W1,1,lfw,0.00205,0.00205,4
20000,20260721,20267721,2,7,0,W1,1,joint,0.00196500000000001,0.0128636,312
20000,20260721,20267721,2,7,0,W2,2,intensity,0.00338099999999986,0.00405933333333325,6
20000,20260721,20267721,2,7,0,W2,2,loc,0.0054600603813057,0.00898894118765758,13
20000,20260721,20267721,2,7,0,W2,2,lfw,0.00395000000000001,0.00395000000000001,4
20000,20260721,20267721,2,7,0,W2,2,joint,0.00311940594335248,0.0197293881892855,312
20000,20260721,20267721,2,7,0,W3,3,intensity,0.00153232466666664,0.00194054811111118,6
20000,20260721,20267721,2,7,0,W3,3,loc,0.00569627033590941,0.0116043863923433,13
20000,20260721,20267721,2,7,0,W3,3,lfw,0.00449500000000003,0.00449500000000002,4
20000,20260721,20267721,2,7,0,W3,3,joint,0.0023577549325232,0.0255348126782386,312
30000,20260721,20267721,2,7,0,W1,1,intensity,0.00153333333333333,0.00153333333333334,6
30000,20260721,20267721,2,7,0,W1,1,loc,0.00343333333333334,0.00393333333333333,13
30000,20260721,20267721,2,7,0,W1,1,lfw,0.00213333333333332,0.00213333333333333,4
30000,20260721,20267721,2,7,0,W1,1,joint,0.00236500000000001,0.00982470000000001,312
30000,20260721,20267721,2,7,0,W2,2,intensity,0.00301433333333323,0.0035926666666666,6
30000,20260721,20267721,2,7,0,W2,2,loc,0.00331006038130569,0.00529946750344704,13
30000,20260721,20267721,2,7,0,W2,2,lfw,0.00119999999999999,0.00120000000000002,4
30000,20260721,20267721,2,7,0,W2,2,joint,0.00196940594335248,0.0175988089395292,312
30000,20260721,20267721,2,7,0,W3,3,intensity,0.00152149011111125,0.00164155677777785,6
30000,20260721,20267721,2,7,0,W3,3,loc,0.00316304849052229,0.00711570301086274,13
30000,20260721,20267721,2,7,0,W3,3,lfw,0.00449699999999997,0.00484666666666668,4
30000,20260721,20267721,2,7,0,W3,3,joint,0.00257869826392308,0.0205524510460126,312
15000,20260721,20268721,3,1,0,W1,1,intensity,0.00213333333333376,0.00213333333333371,6
15000,20260721,20268721,3,1,0,W1,1,loc,0.00166666666666671,0.00353333333333335,13
15000,20260721,20268721,3,1,0,W1,1,lfw,0.00406666666666666,0.00406666666666666,4
15000,20260721,20268721,3,1,0,W1,1,joint,0.00327500000000006,0.0196133333333334,312
15000,20260721,20268721,3,1,0,W2,2,intensity,0.00336333333333337,0.00556333333333325,6
15000,20260721,20268721,3,1,0,W2,2,loc,0.00480000000000001,0.0133131782945736,13
15000,20260721,20268721,3,1,0,W2,2,lfw,0.00676666666666664,0.0067666666666667,4
15000,20260721,20268721,3,1,0,W2,2,joint,0.00401694184549137,0.0331601620356262,312
15000,20260721,20268721,3,1,0,W3,3,intensity,0.00351252407407443,0.00527949351851888,6
15000,20260721,20268721,3,1,0,W3,3,loc,0.00377270756151979,0.00985604213989548,13
15000,20260721,20268721,3,1,0,W3,3,lfw,0.00463033333333329,0.00463033333333332,4
15000,20260721,20268721,3,1,0,W3,3,joint,0.00230243348751594,0.0376890617165496,312
20000,20260721,20268721,3,1,0,W1,1,intensity,0.002516666666667,0.00316666666666704,6
20000,20260721,20268721,3,1,0,W1,1,loc,0.000950000000000006,0.00159999999999999,13
20000,20260721,20268721,3,1,0,W1,1,lfw,0.00349999999999995,0.00349999999999996,4
20000,20260721,20268721,3,1,0,W1,1,joint,0.00268749999999995,0.0182433333333333,312
20000,20260721,20268721,3,1,0,W2,2,intensity,0.00309722222222175,0.00367999999999995,6
20000,20260721,20268721,3,1,0,W2,2,loc,0.00359689922480626,0.0113131782945736,13
20000,20260721,20268721,3,1,0,W2,2,lfw,0.00600000000000001,0.00600000000000006,4
20000,20260721,20268721,3,1,0,W2,2,joint,0.00258360851215804,0.0288049695361894,312
20000,20260721,20268721,3,1,0,W3,3,intensity,0.00351583555555561,0.00404081574074123,6
20000,20260721,20268721,3,1,0,W3,3,loc,0.00382270756151981,0.0103060421398955,13
20000,20260721,20268721,3,1,0,W3,3,lfw,0.00444699999999998,0.00444700000000002,4
20000,20260721,20268721,3,1,0,W3,3,joint,0.00203647559143753,0.0327123635131183,312
30000,20260721,20268721,3,1,0,W1,1,intensity,0.00119999999999965,0.00223333333333332,6
30000,20260721,20268721,3,1,0,W1,1,loc,0.00143333333333334,0.00266666666666669,13
30000,20260721,20268721,3,1,0,W1,1,lfw,0.00583333333333336,0.00583333333333334,4
30000,20260721,20268721,3,1,0,W1,1,joint,0.00240416666666662,0.0154024999999999,312
30000,20260721,20268721,3,1,0,W2,2,intensity,0.00465555555555519,0.00465555555555514,6
30000,20260721,20268721,3,1,0,W2,2,loc,0.00460794573643417,0.00967984496124029,13
30000,20260721,20268721,3,1,0,W2,2,lfw,0.00930000000000003,0.00930000000000007,4
30000,20260721,20268721,3,1,0,W2,2,joint,0.00246385580940351,0.0243658205942661,312
30000,20260721,20268721,3,1,0,W3,3,intensity,0.00160030277777777,0.00181282685185223,6
30000,20260721,20268721,3,1,0,W3,3,loc,0.00423937422818646,0.009602720192221,13
30000,20260721,20268721,3,1,0,W3,3,lfw,0.00736366666666666,0.00834666666666668,4
30000,20260721,20268721,3,1,0,W3,3,joint,0.00184546994447996,0.0276275179876586,312
15000,20260721,20269721,3,2,0,W1,1,intensity,0.00626666666666709,0.00626666666666705,6
15000,20260721,20269721,3,2,0,W1,1,loc,0.00426666666666667,0.00766666666666665,13
15000,20260721,20269721,3,2,0,W1,1,lfw,0.00593333333333335,0.00593333333333334,4
15000,20260721,20269721,3,2,0,W1,1,joint,0.00360833333333338,0.0221281666666668,312
15000,20260721,20269721,3,2,0,W2,2,intensity,0.00356999999999996,0.00393833333333333,6
15000,20260721,20269721,3,2,0,W2,2,loc,0.00475542635658917,0.00745600775193801,13
15000,20260721,20269721,3,2,0,W2,2,lfw,0.00730000000000008,0.00843333333333338,4
15000,20260721,20269721,3,2,0,W2,2,joint,0.00240454226222223,0.031954951079286,312
15000,20260721,20269721,3,2,0,W3,3,intensity,0.00366749777777772,0.00643009370370323,6
15000,20260721,20269721,3,2,0,W3,3,loc,0.00376666859901749,0.00916361734057289,13
15000,20260721,20269721,3,2,0,W3,3,lfw,0.00469700000000001,0.0052786666666667,4
15000,20260721,20269721,3,2,0,W3,3,joint,0.00231423336642615,0.0387128190584115,312
20000,20260721,20269721,3,2,0,W1,1,intensity,0.00376666666666703,0.003766666666667,6
20000,20260721,20269721,3,2,0,W1,1,loc,0.00489999999999996,0.00594999999999999,13
20000,20260721,20269721,3,2,0,W1,1,lfw,0.00595000000000001,0.00595000000000001,4
20000,20260721,20269721,3,2,0,W1,1,joint,0.00331250000000005,0.0185318333333334,312
20000,20260721,20269721,3,2,0,W2,2,intensity,0.00328666666666663,0.00333388888888841,6
20000,20260721,20269721,3,2,0,W2,2,loc,0.00363875968992251,0.00603798449612402,13
20000,20260721,20269721,3,2,0,W2,2,lfw,0.00740000000000007,0.00925000000000005,4
20000,20260721,20269721,3,2,0,W2,2,joint,0.00302333628011114,0.0278602344927471,312
20000,20260721,20269721,3,2,0,W3,3,intensity,0.00403747592592557,0.00624282037036988,6
20000,20260721,20269721,3,2,0,W3,3,loc,0.00238456637596901,0.00844395865297026,13
